Target,ID,Date,Flag,User,Tweet,Clean_Tweet,Sentiment
4,1989526104,Mon Jun 01 01:52:23 PDT 2009,NO_QUERY,mrsboxx,@ItsBashy congratulations , congratulations ,Neutral
0,1978042020,Sat May 30 22:17:47 PDT 2009,NO_QUERY,Marginator,@Julz825 i wish it was still that summer. i miss camp  and i wish eileen would just give me a job already! she needs the help, i wish it was still that summer i miss camp  and i wish eileen would just give me a job already she needs the help,Neutral
0,1976810217,Sat May 30 19:08:35 PDT 2009,NO_QUERY,digmod,is twitter is down again.......... ,is twitter is down again ,Negative
4,2048263211,Fri Jun 05 14:55:21 PDT 2009,NO_QUERY,DanielJUK,@ladyowar I always try to keep my dignity when drunk twittering actually I normally just fall asleep after a while , i always try to keep my dignity when drunk twittering actually i normally just fall asleep after a while ,Negative
0,2262760268,Sat Jun 20 23:10:31 PDT 2009,NO_QUERY,niteguardianx,"He says im beautiful and have a great personality, but hes married ",he says im beautiful and have a great personality but hes married ,Positive
4,2068669300,Sun Jun 07 14:29:15 PDT 2009,NO_QUERY,dorkierthanyou,@livingisloving I'm gonna make a video. Of all the pictures we took this school year , im gonna make a video of all the pictures we took this school year ,Neutral
0,2260567908,Sat Jun 20 19:25:39 PDT 2009,NO_QUERY,Katie_Morton,"Had a full day  However, I feel strangely empty. ",had a full day  however i feel strangely empty ,Positive
4,1985116015,Sun May 31 16:27:51 PDT 2009,NO_QUERY,xox_katelyn_xox,"finishing homework, then watching the hills finale!  &lt;3",finishing homework then watching the hills finale  lt,Neutral
0,2325623123,Thu Jun 25 05:47:12 PDT 2009,NO_QUERY,corina24,I'm back from the walk! I should write now ,im back from the walk i should write now ,Neutral
0,2175175080,Mon Jun 15 00:16:42 PDT 2009,NO_QUERY,phillprice,@kovshenin hey wordpressaholic! Have you found any hooks for when widgets are put in a sidebar / inactive state? I can't , hey wordpressaholic have you found any hooks for when widgets are put in a sidebar  inactive state i cant ,Neutral
0,2192344206,Tue Jun 16 06:53:44 PDT 2009,NO_QUERY,acristopher,@brit_8559 por que triste?? , por que triste ,Neutral
4,1966821874,Fri May 29 18:27:47 PDT 2009,NO_QUERY,curious_cat09,@radagast22 you have a cat?    awwwwww.   thats so sweet , you have a cat    awwwwww   thats so sweet ,Positive
0,1759454194,Sun May 10 19:14:53 PDT 2009,NO_QUERY,artieka,i pulled a @breedimetria and have to get glue out of my hair. ,i pulled a  and have to get glue out of my hair ,Neutral
4,2072225573,Sun Jun 07 20:37:29 PDT 2009,NO_QUERY,CherieAmour24,@NIKKIWINE Magic lost  Tired of the Lakers? So sad , magic lost  tired of the lakers so sad ,Negative
4,1880277502,Fri May 22 00:40:56 PDT 2009,NO_QUERY,riza182,@ccrystaaal happy birthday! super late but hope you had a good one! , happy birthday super late but hope you had a good one ,Positive
0,2059344000,Sat Jun 06 16:44:35 PDT 2009,NO_QUERY,isdown,was going to post to blog &amp; upload new premade designs but appears hosting is down  hmmm guess I will change t.. http://bit.ly/xDIkB,was going to post to blog amp upload new premade designs but appears hosting is down  hmmm guess i will change t ,Negative
4,1693508599,Sun May 03 22:46:48 PDT 2009,NO_QUERY,VenturelaCarte,"@KennyofAstro yes sir, you have lots of potential, good stuff keep it up ", yes sir you have lots of potential good stuff keep it up ,Positive
4,2179776408,Mon Jun 15 09:34:05 PDT 2009,NO_QUERY,kellyaustria,"tomorrow is Luminous Cross Day, then Mogwai ",tomorrow is luminous cross day then mogwai ,Neutral
0,1990915933,Mon Jun 01 06:01:34 PDT 2009,NO_QUERY,ToodlesGal,Monday mornings are always awful.  I just want to sleep. ,monday mornings are always awful  i just want to sleep ,Negative
4,1982802876,Sun May 31 11:56:02 PDT 2009,NO_QUERY,jayell07,has had enough of being tret like shit  time to move on i think ,has had enough of being tret like shit  time to move on i think ,Negative
4,2002105599,Tue Jun 02 03:09:41 PDT 2009,NO_QUERY,runawayxx,It's funny how I thought Metro Station was weird and now I like them.  http://plurk.com/p/xunrg,its funny how i thought metro station was weird and now i like them  ,Negative
0,1559938746,Sun Apr 19 12:26:03 PDT 2009,NO_QUERY,kiwiilove,mission: convince mum to let me go to the US. deadline: june '09. motive: Sunshine&lt;3 mood: pessimistic. ,mission convince mum to let me go to the us deadline june  motive sunshinelt mood pessimistic ,Neutral
4,2050547509,Fri Jun 05 18:52:01 PDT 2009,NO_QUERY,riddleFreak,working on a website for my dad's job ,working on a website for my dads job ,Neutral
0,1755697594,Sun May 10 09:48:00 PDT 2009,NO_QUERY,RowanHeaphy,"@Gav1987 paul's dad? why do they need a leafblower like, tell the council do it!. ugh, i'll be up later, economics 2moro at half 9, SICK! ", pauls dad why do they need a leafblower like tell the council do it ugh ill be up later economics moro at half  sick ,Negative
0,2054531326,Sat Jun 06 07:33:20 PDT 2009,NO_QUERY,dorkiellama,Nearly there ,nearly there ,Positive
0,2185768099,Mon Jun 15 17:52:34 PDT 2009,NO_QUERY,xLakeEffectKid,make it real easy. argh! what a waste of time ,make it real easy argh what a waste of time ,Positive
0,1833685244,Mon May 18 00:06:08 PDT 2009,NO_QUERY,ivahlicious,"has viral infection, was advised home confinement but now at work ",has viral infection was advised home confinement but now at work ,Neutral
0,2069380763,Sun Jun 07 15:46:21 PDT 2009,NO_QUERY,JonCalvert,It'll be a sad day when the Apprentice is on TV but Margaret is nowhere to be seen!! ,itll be a sad day when the apprentice is on tv but margaret is nowhere to be seen ,Negative
0,2070166860,Sun Jun 07 17:12:40 PDT 2009,NO_QUERY,BeccaMeyers,Never thought iId be bitter about NOT being at the TONYS.  FML I miss working! ,never thought iid be bitter about not being at the tonys  fml i miss working ,Negative
0,2044973102,Fri Jun 05 10:03:30 PDT 2009,NO_QUERY,Rob_Kemp,@ThePaulDaniels not many like that now , not many like that now ,Negative
4,2000458648,Mon Jun 01 22:09:42 PDT 2009,NO_QUERY,AlyssaCastiglia,"at tories, not sleeping as usual. i do love coors light and perogies at 1 AM though ",at tories not sleeping as usual i do love coors light and perogies at  am though ,Positive
4,2010174402,Tue Jun 02 16:56:21 PDT 2009,NO_QUERY,StephenHoltzman,Well Johnjay only did his back. Still ruined supper LOL. I am starving. Blood test tomorrow at 7:30am. LOL I hate needles. ,well johnjay only did his back still ruined supper lol i am starving blood test tomorrow at am lol i hate needles ,Positive
0,1759038598,Sun May 10 18:19:22 PDT 2009,NO_QUERY,archfanatic13,@dxarchxbarriers haha he's not tweeting to us lol he's never tweeted me  I don't repeatedly tweet him tho like that KatieAlex person lolol, haha hes not tweeting to us lol hes never tweeted me  i dont repeatedly tweet him tho like that katiealex person lolol,Positive
0,2185622451,Mon Jun 15 17:39:32 PDT 2009,NO_QUERY,liseybites,bleh! sick! and there was bookclub today  oh well *reachs for tissue* oh and also the only day in two weeks when theres no maths! ,bleh sick and there was bookclub today  oh well reachs for tissue oh and also the only day in two weeks when theres no maths ,Negative
0,1993081013,Mon Jun 01 09:48:02 PDT 2009,NO_QUERY,eshaninyc,so apparently @_maxwell_ tickets for atlantic city were already on sale.  thanks for the heads up tweeple. ,so apparently  tickets for atlantic city were already on sale  thanks for the heads up tweeple ,Positive
0,1824582737,Sun May 17 02:00:58 PDT 2009,NO_QUERY,carole29,@Lexx2gee one of the reasons why i dont go clubbing anymore- everyone looks like they're 12 , one of the reasons why i dont go clubbing anymore everyone looks like theyre  ,Neutral
0,2263916335,Sun Jun 21 02:12:01 PDT 2009,NO_QUERY,planetbeing,"The jb itself isnt buggy, tho many jailbroken apps have not been ported, particularly mobilesubstrate ones. Like backgrouder.  @jima6636",the jb itself isnt buggy tho many jailbroken apps have not been ported particularly mobilesubstrate ones like backgrouder  ,Positive
0,1679308440,Sat May 02 09:02:32 PDT 2009,NO_QUERY,angelic22,Not a happy bunny after cracking the screen on my iphone ,not a happy bunny after cracking the screen on my iphone ,Negative
4,2072427370,Sun Jun 07 21:00:21 PDT 2009,NO_QUERY,Brandicat,Yeah  I always wanted to know what happened after that.,yeah  i always wanted to know what happened after that,Neutral
0,2011565535,Tue Jun 02 19:13:09 PDT 2009,NO_QUERY,lzp805,"o nintendo, how the mighty have fallen   i blame reggie",o nintendo how the mighty have fallen   i blame reggie,Positive
0,2000700649,Mon Jun 01 22:44:20 PDT 2009,NO_QUERY,MERutherford,"@hollsam9 That site screams of sales pitch to me, which I'm not interested in - sorry ", that site screams of sales pitch to me which im not interested in  sorry ,Negative
4,1984174371,Sun May 31 14:35:11 PDT 2009,NO_QUERY,jessidawnh,Eating beer butt chicken. Yum! It's not as gross as it sounds. The beer makes the chicken very moist. &amp; shrimp salad. ,eating beer butt chicken yum its not as gross as it sounds the beer makes the chicken very moist amp shrimp salad ,Negative
0,2062113152,Sat Jun 06 22:22:05 PDT 2009,NO_QUERY,NiteStar,Just found out from my sister's #FB that my 5-y/o niece now has heart problems on top of her #TBI #epilepsy #cerebralpalsy  #sadhomo,just found out from my sisters fb that my yo niece now has heart problems on top of her tbi epilepsy cerebralpalsy  sadhomo,Positive
0,1995421700,Mon Jun 01 13:27:53 PDT 2009,NO_QUERY,Primageographer,@GeoBlogs yep prob after11 so will miss the pubs for sure , yep prob after so will miss the pubs for sure ,Positive
4,2003295879,Tue Jun 02 06:16:09 PDT 2009,NO_QUERY,psychodwarf,@CyberEmma Oh dooont.... I just closed the pack...1/2 eaten. May have to get coffee now to wash the rest down , oh dooont i just closed the pack eaten may have to get coffee now to wash the rest down ,Negative
4,1990050775,Mon Jun 01 03:43:00 PDT 2009,NO_QUERY,raykeenanqueen,@princesslivvy mommy makan abuba? Iyessssshhh...maem yang banyak yah bumil , mommy makan abuba iyessssshhhmaem yang banyak yah bumil ,Neutral
4,2063988978,Sun Jun 07 04:50:32 PDT 2009,NO_QUERY,Netra,@prolificd  Can recognize @ankurb @jasdeep @sepiaverse  since i have meet them before  and  where is @asmita  ? say hi to her ,  can recognize     since i have meet them before  and  where is    say hi to her ,Neutral
0,2265835697,Sun Jun 21 07:24:16 PDT 2009,NO_QUERY,daterwey,No one's wished me a happy birthday even though I recently adopted a brown child.  #squarespace,no ones wished me a happy birthday even though i recently adopted a brown child  squarespace,Positive
0,2067913595,Sun Jun 07 13:10:31 PDT 2009,NO_QUERY,tlm0506,"My East Carolina Pirates lost  - It's ok boys, you had an amazing season anyway!! Now that means FOOTBALL season is on the way!!!",my east carolina pirates lost   its ok boys you had an amazing season anyway now that means football season is on the way,Positive
0,2239360835,Fri Jun 19 08:26:57 PDT 2009,NO_QUERY,RanjeetC,@itsbrittanyrae wtf??? I don't have time to read it today  DO NOT TELL ME WHAT HAPPENS, wtf i dont have time to read it today  do not tell me what happens,Negative
0,2179079758,Mon Jun 15 08:36:55 PDT 2009,NO_QUERY,FSEnterprises,says I miss my girl.   I hope you feel better real soon!!,says i miss my girl   i hope you feel better real soon,Positive
0,1834175591,Mon May 18 01:55:17 PDT 2009,NO_QUERY,StephenLCFC,Crit Exams this afternoons all 3hrs 20mins of them!!!! ,crit exams this afternoons all hrs mins of them ,Neutral
0,2203785854,Wed Jun 17 00:31:49 PDT 2009,NO_QUERY,rafaboreanaz,"@m2marianne but... but... there's nice pictures and.. yeah, it's sad as hell. ", but but theres nice pictures and yeah its sad as hell ,Positive
4,2175493626,Mon Jun 15 01:08:34 PDT 2009,NO_QUERY,aiaiaia,@JeweLRiLLera Woow. i like that.  drinking all day long.. hihi, woow i like that  drinking all day long hihi,Negative
4,2002486397,Tue Jun 02 04:21:17 PDT 2009,NO_QUERY,Moespeaks,"Pulled off an amazing anonymous chappatti recipe, featuring all the forgettable ingredients in the pantry. Result? Comfort food ",pulled off an amazing anonymous chappatti recipe featuring all the forgettable ingredients in the pantry result comfort food ,Positive
0,2242421415,Fri Jun 19 12:10:11 PDT 2009,NO_QUERY,sweeeet_T,Omg I have a massive headache!  ,omg i have a massive headache  ,Neutral
4,2176913386,Mon Jun 15 05:02:39 PDT 2009,NO_QUERY,Maddi_Westlife,@Myself_ox haha aww i would have been too.. I'm so jealous! lol =] no worries wkd vid , haha aww i would have been too im so jealous lol  no worries wkd vid ,Positive
0,2232872436,Thu Jun 18 20:30:47 PDT 2009,NO_QUERY,shamrox,Damn Rascal Flatts. Y SO FML? &quot;Here Comes Goodbye&quot; is fucking sad. OMG. ,damn rascal flatts y so fml quothere comes goodbyequot is fucking sad omg ,Negative
0,2283001992,Mon Jun 22 12:04:46 PDT 2009,NO_QUERY,stevetheblack,@judy_jay How COULD you? , how could you ,Neutral
0,2176533195,Mon Jun 15 04:07:29 PDT 2009,NO_QUERY,_FEE_e,@sinbadbad oh no...i thought u were watching...didnt mean to spoil , oh noi thought u were watchingdidnt mean to spoil ,Negative
4,1751036606,Sat May 09 18:30:57 PDT 2009,NO_QUERY,lembrob,@cschug We do! Its been to long! I think i have next weekend open. When are you going to have the house warming party , we do its been to long i think i have next weekend open when are you going to have the house warming party ,Negative
4,1977004082,Sat May 30 19:50:30 PDT 2009,NO_QUERY,amster_teehee,gonna prank my brother and his friend tonite ,gonna prank my brother and his friend tonite ,Neutral
0,2228086707,Thu Jun 18 14:00:17 PDT 2009,NO_QUERY,TaylaMcCloud,@Chanky04 suuuuuuuuuuuuuuuuuuuuuuuuuuuuure , suuuuuuuuuuuuuuuuuuuuuuuuuuuuure ,Neutral
4,1835611670,Mon May 18 06:22:45 PDT 2009,NO_QUERY,rachelr1977,just realized that ALL the ring pops from friday are gone. crazy. maybe that'll be the next danceparty project. mmmmmringpops. ,just realized that all the ring pops from friday are gone crazy maybe thatll be the next danceparty project mmmmmringpops ,Negative
0,1825056484,Sun May 17 04:08:59 PDT 2009,NO_QUERY,eatagiftedchild,"Pokemon Pinball (1999) for gameboy colour, trying to distact myself from reality. I have lost most of my Fauksian class now. ",pokemon pinball  for gameboy colour trying to distact myself from reality i have lost most of my fauksian class now ,Positive
4,2062175380,Sat Jun 06 22:31:24 PDT 2009,NO_QUERY,awwsmshaf,Watch Friends re-run just now ,watch friends rerun just now ,Neutral
0,2058074604,Sat Jun 06 14:12:55 PDT 2009,NO_QUERY,Quimo,@LeeAnnAnderson I tried to DL and listen to NK Air Play but messed up my laptop so can't listen , i tried to dl and listen to nk air play but messed up my laptop so cant listen ,Neutral
4,2060384191,Sat Jun 06 18:48:19 PDT 2009,NO_QUERY,james3neal,"@bobbyrettew LOL re: Fat Tire at Publix in Anderson, SC.  All the way from Fort Collins, CO almost to your door step eh? ", lol re fat tire at publix in anderson sc  all the way from fort collins co almost to your door step eh ,Positive
0,1824563159,Sun May 17 01:55:57 PDT 2009,NO_QUERY,_Wren_,@rockingla  it was intense,  it was intense,Positive
